Player,Rank,IterRank,Delta
Terrell Tatum,-0.6551314726938662,0.9200148067916888,1.5751462794855549
Reginald Preciado,-0.4246591315449148,1.1407523483632178,1.5654114799081327
Paul McIntosh,-0.5624849099426605,1.0009794783909878,1.5634643883336483
Rodney Green Jr.,-0.8218467172488795,0.7243072967808204,1.5461540140296999
Nate Mondou,-0.4176043706290105,1.1146485746580248,1.5322529452870353
Filippo Di Turi,-0.8036475573200571,0.7146223503254182,1.5182699076454753
Brandon Eike,-0.4425536302180367,1.0204401830118746,1.4629938132299112
Brandon Butterworth,-0.405612369641381,1.0567506083384228,1.4623629779798037
Creed Willems,-0.7103831525655077,0.743909889618784,1.4542930421842917
Grant Richardson,-0.5347873909745311,0.9038286791730274,1.4386160701475585
Hans Montero,-0.86776162378104,0.5610753880018885,1.4288370117829285
Maddux Houghton,-0.5821162309688979,0.8361562740181797,1.4182725049870775
Ryan Waldschmidt,-0.4918394389248901,0.9241458735102498,1.41598531243514
Greg Allen,-0.742914947820074,0.666943408278754,1.409858356098828
Riley Unroe,-0.7073793327806122,0.6906669040170458,1.3980462367976578
Braden Montgomery,-0.3156743150167549,1.081831095186685,1.3975054102034399
Jared Oliva,-0.6784565542867849,0.7101543931431359,1.3886109474299206
Shane Sasaki,-0.459335716251449,0.9274456529185783,1.3867813691700273
Jacob Sharp,-0.6353860395601476,0.748320222925458,1.3837062624856056
John Wimmer,-0.5335642143864663,0.8305331065057472,1.3640973208922134
Jordyn Adams,-0.7363849297235976,0.6212020273426885,1.3575869570662862
Bryan Torres,-0.8746051646260096,0.48059919318943856,1.355204357815448
Will Holland,-0.4731839527115556,0.8672838637897922,1.3404678165013477
Brewer Hicklen,-0.2142784654215325,1.1254480110161302,1.3397264764376628
Leandro Arias,-0.4909727817955148,0.8448000242169518,1.3357728060124665
Mark Kolozsvary,-0.4120533816027223,0.9161870308772182,1.3282404124799405
Brock Vradenburg,-0.1615439435165439,1.1652830099269464,1.3268269534434904
Garrett Martin,-0.7652639191979062,0.5610753880018885,1.3263393071997946
Eric Yang,-0.1214843635816754,1.2014028761000324,1.3228872396817077
Jack López,-0.5578145199055422,0.751570144039818,1.3093846639453601
Brock Jones,-0.5561603377993982,0.7513956884439644,1.3075560262433625
Elio Prado,-0.1752666781041033,1.1307160531456273,1.3059827312497305
Jax Biggers,-0.2648141081741655,1.0361518994515586,1.3009660076257241
Rodolfo Durán,-0.8926820662839814,0.4054991638419587,1.29818123012594
Omar De Los Santos,-0.9005980607209491,0.3965324442205049,1.2971305049414539
Simon Juan,-0.8911361774502122,0.3965324442205049,1.2876686216707172
Jake Snider,-0.2978442474499799,0.9757860964378513,1.2736303438878311
Jesus Ordonez,-0.1031350029319883,1.1679438972432619,1.27107890017525
Cody Milligan,-0.8387012998350315,0.43099153629359555,1.269692836128627
Wilfred Veras,-0.8278853246083431,0.4351748272417591,1.2630601518501021
Ryan Clifford,-0.2118000169219915,1.0261290685648188,1.2379290854868104
Christian Franklin,-0.7562676102795712,0.4777837319473768,1.2340513422269481
Wyatt Young,-0.8360105504824292,0.3965324442205049,1.232542994702934
Esmith Pineda,-0.1164116264156577,1.109829879138792,1.2262415055544496
Max Wagner,-0.2728804477511927,0.9524288140279328,1.2253092617791255
Eddinson Paulino,-0.901711627313592,0.3086667640113522,1.2103783913249442
Adrian Santana,-0.5256398509097105,0.6778699710998952,1.2035098220096057
Jair Camargo,-0.1772886646085117,1.0129465306590897,1.1902351952676014
Peyton Williams,-0.7661817024534116,0.4154571206826894,1.181638823136101
Slade Caldwell,-0.1002749016906914,1.0703311741890764,1.1706060758797678
Chance Sisco,0.0086750000461901,1.1658132618808277,1.1571382618346375
Garrett Spain,-0.4410861152626432,0.7019653172899679,1.143051432552611
Jonah Advincula,-0.127285085767546,1.0149448525448932,1.1422299383124392
Jakob Christian,-0.6678844336271058,0.4739861776093577,1.1418706112364636
Chris Meyers,-0.6130746036782317,0.5241554156690188,1.1372300193472507
Andrew Pintar,-0.8586919392942263,0.27082087029259155,1.1295128095868179
Luis Marquez,-0.8075373454529838,0.31389558468453177,1.1214329301375157
Hector Osorio,-0.8047806226160142,0.31389558468453177,1.118676207300546
Jake DeLeo,-0.0723560267834372,1.0386112891079702,1.1109673158914073
Ryan Cesarini,0.0337463874645282,1.1421167600269782,1.1083703725624499
Andy Garriola,-0.4201550988662909,0.6834803961626026,1.1036354950288936
Cooper Bowman,-0.3331860868176157,0.7564808444735261,1.0896669312911418
Euribiel Angeles,-0.2711000426035326,0.8047726840180586,1.0758727266215913
Dustin Dickerson,-0.1394256200368033,0.914853754003955,1.0542793740407583
Francisco Urbaez,-0.3044979152620738,0.7468913995120237,1.0513893147740974
Jansel Luis,0.1515171524153016,1.181044176188144,1.0295270237728424
Chase Strumpf,-0.6130829027407632,0.40537375680409626,1.0184566595448594
Rob Brantly,0.0302272384613259,1.0292321746084216,0.9990049361470957
Patrick Lee,0.047077439828603,1.033415873244041,0.986338433415438
Sterlin Thompson,-0.8215211589553079,0.15574577788154045,0.9772669368368483
Cade Bunnell,-0.7231932274899768,0.22621824925564302,0.9494114767456199
Jim Jarvis,-0.624174843932304,0.32238902769664113,0.9465638716289452
Ernesto Martinez Jr.,0.0422400803101116,0.9707189187834607,0.9284788384733491
Ethan Anderson,-0.4838524549569628,0.4413103194946325,0.9251627744515953
Cristofer Torin,0.1231678240814764,1.0465449052137143,0.9233770811322379
Connor Burns,0.2388875060503217,1.1595436935085792,0.9206561874582575
Hao-Yu  Lee,-0.3848313508055376,0.5251496312879153,0.9099809820934528
Diego Cartaya,0.1404305609216393,1.049496940035923,0.9090663791142838
Kendall George,0.1091009097609935,1.0164422584019535,0.9073413486409599
Jesus Valdez,-0.9325088207006322,-0.030976564066145944,0.9015322566344863
Kevin Kilpatrick Jr.,-0.1409211587741078,0.7568563212948765,0.8977774800689843
Chris Williams,-0.4155116658208124,0.474987256937708,0.8904989227585204
Maxton Martin,-0.6415837588568656,0.24667035371824564,0.8882541125751112
Luis Verdugo,-0.2166460784837295,0.6688338456249365,0.885479924108666
Charles McAdoo,0.1807189972354495,1.057746099799318,0.8770271025638685
Tanner Schobel,-0.0369145357125678,0.8314500950606214,0.8683646307731892
Eduardo Garcia,-0.8877948083258198,-0.033515686503453074,0.8542791218223668
Yassel Soler,-0.0247927309303003,0.8261879586482642,0.8509806895785645
Marcus Lee Sang,-0.5524212085111484,0.29215781701880394,0.8445790255299523
Anderdson Rojas,-0.1430009384818114,0.7013463220769994,0.8443472605588108
Douglas Hodo III,-0.23868726297641,0.6053496454095887,0.8440369083859987
Gabriel Rincones Jr.,-0.0741033802620824,0.7658963599754921,0.8399997402375745
Max Holy,0.1524460878101968,0.986804989488959,0.8343589016787623
Will Bush,-0.7806529868407756,0.051634760785865805,0.8322877476266414
A.J. Vukovich,-0.8449005610121171,-0.01970756797023345,0.8251929930418836
Dasan Brown,0.3199340925571922,1.136443487081243,0.8165093945240508
Juan Yepez,-0.471126450384106,0.3426179325212503,0.8137443829053563
Aroon Escobar,0.0273104811931284,0.8408415642843011,0.8135310830911727
Óscar Mercado,-0.0534695849789711,0.7549966099046262,0.8084661948835974
Dylan O'Rae,0.3064383322782177,1.11485097814581,0.8084126458675923
Gavin Conticello,-0.19654047725284,0.6102705987391573,0.8068110759919973
Luke Waddell,-0.293897411781775,0.5120265187312425,0.8059239305130175
Cole Foster,-0.0523418293574836,0.7516922821517156,0.8040341115091991
Michael Snyder,-0.2253820869882252,0.5566987583818664,0.7820808453700916
Bligh Madris,-0.2759420155526795,0.5010048270649027,0.7769468426175822
Justice Bigbie,0.0217230786534473,0.785762049142583,0.7640389704891357
Levi Jordan,-0.5486005709412285,0.20605045091006183,0.7546510218512903
Tyler Locklear,-0.269876660573575,0.4831074004762559,0.7529840610498308
Andy Yerzy,0.350201497328671,1.087106159093233,0.7369046617645619
Colin Davis,0.4102740771027597,1.1453862632652065,0.7351121861624468
Payton Henry,-0.4815348239263393,0.2493255304816105,0.7308603544079497
Yohandy Morales,-0.2779651943630987,0.4338981620318713,0.71186335639497
Duke Ellis,-0.7501426167380147,-0.03982614155309574,0.710316475184919
Josh Adamczewski,0.0794823473066004,0.7857682124826225,0.7062858651760221
Matthew Etzel,0.1315435589132485,0.8320403734116523,0.7004968144984037
Brayden Jobert,-0.0662331388579776,0.6313712714767328,0.6976044103347103
Arjun Nimmala,-0.2282948252659856,0.4587216545418852,0.6870164798078708
Arturo Disla,-0.9351262019885348,-0.2609667029280344,0.6741594990605004
Rodolfo Castro,-0.322024776595153,0.34961776076858503,0.671642537363738
Kai Murphy,-0.2764259692106984,0.39379238426139984,0.6702183534720982
T.J. Rumfield,-0.3534295819566122,0.3128600794382045,0.6662896613948167
Eddie Park,0.4838388244909331,1.1409711277723091,0.6571323032813761
Braiden Ward,-0.4782442342271377,0.1745365662292209,0.6527808004563586
Izaac Pacheco,-0.3189502848930697,0.32238902769664113,0.6413393125897109
Cole Urman,0.3818342000419492,1.0213711496223212,0.639536949580372
Josh Breaux,0.1592873643437534,0.7986294486176204,0.6393420842738671
Kristian Robinson,-0.2975987730742694,0.3327862401299657,0.6303850132042351
Omar Narváez,-0.1482599196581923,0.4815194496611527,0.629779369319345
Dixon Machado,0.0434178654430429,0.672850482777188,0.629432617334145
Adrián Sugastey,-0.7971728677914229,-0.17068591094741994,0.626486956844003
Ryan Mountcastle,-0.0915041966314434,0.5262828144961417,0.617787011127585
Cam Clayton,0.4246710530070096,1.0386112891079702,0.6139402361009606
Tyler Callihan,-0.3411023694907111,0.2703356263716987,0.6114379958624099
Jacob Stallings,-0.2518183091613591,0.3581450720502095,0.6099633812115686
J.T. Arruda,0.4442897162403735,1.040920374325453,0.5966306580850794
Forrest Wall,-0.2890757476500996,0.29437688038793636,0.5834526280380359
Drew Compton,-0.5220490486902314,0.05832010311921623,0.5803691518094476
Jay Harry,-0.7831307168275125,-0.2095695388346182,0.5735611779928942
Geraldo Quintero,-0.2254123314972377,0.3454940035177673,0.570906335015005
Cayden Wallace,-0.412361255452091,0.15799174556819254,0.5703530010202835
Gavin Cross,-0.0428115226283175,0.5273236943546649,0.5701352169829823
Logan Wagner,0.0918628962771224,0.6585342009985965,0.5666713047214741
Jakey Josepha,0.6561908445536145,1.2170415282903395,0.560850683736725
Jheremy Vargas,0.347713028645041,0.9080115151939961,0.5602984865489551
Braxton Fulford,-0.1752782587120747,0.38446289168688474,0.5597411503989594
Bill Knight,-0.8368027625262486,-0.27888447419325213,0.5579182883329965
Charles Leblanc,0.3341977150735588,0.8803164667578244,0.5461187516842656
JD Dix,0.4376687491252904,0.9792988177919687,0.5416300686666783
Miguel Andujar,0.0792978107881832,0.6194043617879476,0.5401065509997643
Yonathan Perlaza,-0.7283325243771296,-0.19563950610043432,0.5326930182766952
Adrian Del Castillo,0.0059808530959643,0.5365034828629737,0.5305226297670094
Walker Janek,0.45991826478615,0.9900535143849611,0.5301352495988112
Trevor Story,0.0583512190318474,0.5876555851273338,0.5293043660954865
T.J. Schofield-Sam,-0.3933822490520474,0.1356798064247009,0.5290620554767482
Kody Huff,0.1436132719896536,0.6704231259522268,0.5268098539625732
Ariel Almonte,0.0868178436904047,0.6129453880460701,0.5261275443556654
Luke Williams,-0.1607975754798462,0.36366630212800155,0.5244638776078477
Enrique Bradfield Jr.,-0.0192152685319162,0.4943355245794827,0.513550793111399
LuJames Groover,0.2048991903909987,0.7164130614057618,0.5115138710147631
Hunter Bishop,-0.3705616548708296,0.13906161828329291,0.5096232731541225
Spencer Packard,0.0269314679136514,0.5343657481079757,0.5074342801943242
Kyle Karros,-0.060308417732107,0.44584400837563354,0.5061524261077406
Cal Mitchell,-0.3350270112650785,0.16299576717111777,0.49802277843619625
Teoscar Hernández,-0.0457274570766375,0.4517017139819749,0.4974291710586124
Andy Weber,-0.3704815663104253,0.12549898662695771,0.49598055293738297
Felix Stevens,-0.3062986717075006,0.18580388667193104,0.4921025583794316
Jorge Burgos,0.3176097122079627,0.8088296169114942,0.49121990470353155
Joe Vetrano,-0.0152553034350648,0.47453257982155916,0.489787883256624
Jimmy Crooks,-0.3017321782385809,0.18795310910133806,0.48968528733991895
Coby Morales,-0.6358622635054458,-0.1522828899373844,0.48357937356806147
Stone Russell,0.0045446201826294,0.4844327194088467,0.4798880992262173
Nick Roselli,0.1700189252603738,0.6495265583887504,0.47950763312837663
Eric Bitonti,-0.0867592304141917,0.39257434480872333,0.47933357522291503
Dominic Fletcher,-0.302029792481829,0.1760469695106017,0.47807676199243065
Eguy Rosario,-0.1088690561802271,0.36661911918882734,0.4754881753690544
Riley Greene,0.0002434897464524,0.4753491454424697,0.4751056556960173
Billy Cook,-0.1173369772782467,0.3473752304345284,0.4647122077127751
Giancarlo Stanton,0.0826511334631883,0.5459502679862642,0.4632991345230759
Colin Barber,-0.5906057439112832,-0.13214624645394737,0.45845949745733583
Daniel Vazquez,0.1059613235336255,0.559847887087927,0.45388656355430146
Rikuu Nishida,0.2872630269648836,0.7361324249228024,0.4488693979579188
Jhonkensy Noel,-0.1078291042365694,0.3335610733931172,0.4413901776296866
Shea Langeliers,0.0346803782777388,0.47275400463913975,0.43807362636140096
Ke'Bryan Hayes,0.053245050802744,0.490658403064986,0.437413352262242
Kerry Carpenter,-0.0325380768103761,0.40290440298187885,0.4354424797922549
Aidan Miller,-0.1477639442316654,0.28765629790098135,0.43542024213264674
Ernie Clement,0.082325020707225,0.5159515784533707,0.43362655774614567
Benny Montgomery,-0.4562718698628715,-0.024874593867047573,0.4313972759958239
Austin Gauthier,0.3124668473638115,0.7413172650487565,0.42885041768494503
Carter Cunningham,0.6102372655306036,1.0389648674546665,0.4287276019240629
Kevin Sim,0.3963451746351297,0.823866214395125,0.4275210397599953
Yanquiel Fernández,-0.0099231316834448,0.41712931763444744,0.4270524493178922
Connor Wong,-0.1439395895250028,0.27677727720118944,0.42071686672619224
Joseph Sullivan,-0.893988744234594,-0.474835198266218,0.41915354596837595
Amed Rosario,-0.0113966831109477,0.4062972496299645,0.4176939327409122
Esteury Ruiz,-0.1602673095814333,0.2557629811877976,0.4160302907692309
Vinny Capra,-0.3382103793787915,0.07621583908609453,0.41442621846488603
Jack Pineda,-0.447439099856979,-0.03665692520566943,0.41078217465130956
Luis Castillo,-0.9123613052192928,-0.5036235208337246,0.4087377843855682
Tyler Black,-0.1285001786919298,0.2780065736006213,0.4065067522925511
George Valera,-0.1295637303630206,0.2740723916546411,0.4036361220176617
Cristian Pache,0.4061933768973369,0.807964084335748,0.40177070743841103
Christian Yelich,0.0915964619100696,0.49274105208371666,0.40114459017364706
Christian Knapczyk,0.0930473867413179,0.4898205722738853,0.3967731855325674
Pete Crow-Armstrong,0.0229390321578465,0.4187514076763827,0.3958123755185362
Thayron Liranzo,-0.4035789789109013,-0.008429443255200826,0.39514953565570043
Jose Cordoba,-0.913512221646462,-0.519474687471099,0.3940375341753629
Kala'i Rosario,-0.0429657328107185,0.3505365645344696,0.39350229734518805
Alex Mooney,-0.0026749115329309,0.3895735272073096,0.3922484387402405
Steven Kwan,0.1367479030432551,0.5286886295836758,0.39194072654042067
Edmundo Sosa,0.0141011075972826,0.40436130343577564,0.39026019583849303
Lars Nootbaar,0.0079572331310237,0.3979391178442147,0.389981884713191
Hogan Windish,-0.271437099929242,0.1177304764504877,0.38916757637972965
Ricardo Genovés,0.1457534931654877,0.5320119788973056,0.38625848573181787
Manny Machado,0.1162025551330297,0.5006213132039619,0.3844187580709322
Gavin Sheets,0.0401304991105054,0.41860788901661883,0.37847738990611346
Salvador Perez,0.008913517799034,0.3850145458774781,0.3761010280784441
Kay-Lan Nicasia,0.4417760539116332,0.81763311668173,0.3758570627700968
Travis Jankowski,-0.0187362048340365,0.35696605774028084,0.3757022625743173
Xander Bogaerts,0.0701180315231491,0.44250960617479557,0.37239157465164646
Martín Maldonado,-0.1262241666962773,0.2455666196313943,0.3717907863276716
Kevin McGonigle,0.0635791452807358,0.4325452331061585,0.36896608782542273
Jamie Westbrook,-0.088212219851796,0.2802465819989182,0.3684588018507142
Spencer Horwitz,0.1072627184282879,0.4753432107690899,0.36808049234080203
Jo Adell,-0.0904955646216315,0.2751747780089425,0.365670342630574
Connor Kaiser,-0.4835297439430429,-0.11838046955734469,0.3651492743856982
Rob Refsnyder,-0.0338296769773169,0.33117577027007894,0.3650054472473958
Jacob Hurtubise,-0.2065137528414666,0.1566356732804529,0.36314942612191947
Trent Grisham,0.0561213170268625,0.41899594361764136,0.36287462659077885
Julio Rodríguez,0.0508564711942097,0.4131396671747765,0.3622831959805668
Pascanel Ferreras,-0.7733737786254242,-0.4126246875810073,0.36074909104441694
Elias Díaz,-0.1633516068125486,0.19372915194760787,0.35708075876015644
Bryan De La Cruz,-0.0695615622534175,0.28213758301050057,0.3516991452639181
Brent Rooker,0.0313249195480943,0.38009380299821,0.3487688834501157
Luis Arraez,0.1642238226367424,0.5127713458356453,0.3485475231989029
Pete Alonso,-0.0020618154169543,0.34639066759222065,0.348452483009175
Mookie Betts,0.1329354653305918,0.4799015141148598,0.346966048784268
Ian Happ,0.0200209857787141,0.3665068685442466,0.3464858827655325
Jacob Wilson,0.2355981781720659,0.5783545983790591,0.3427564202069932
Brayan Rocchio,-0.0372750337456943,0.3033460777182742,0.3406211114639685
Ben Cowles,-0.3341297790099012,0.0026069978028286124,0.33673677681272984
Chad Stevens,-0.3617879944079499,-0.027448125072171675,0.3343398693357782
Jesse Winker,-0.1460843035901918,0.18411177807502105,0.33019608166521286
Bryan Rincon,-0.7989105731336437,-0.47104919923984623,0.32786137389379744
Brett Sullivan,-0.2987013867584529,0.025875450790469174,0.3245768375489221
Lawrence Butler,0.0619833079047894,0.3856553873936623,0.3236720794888729
Daniel Johnson,-0.2727780527048922,0.05038822140903654,0.32316627411392873
Brandon Lowe,0.0198552118174373,0.3421186683263596,0.3222634565089223
Paul Goldschmidt,0.1424585880694277,0.4626360764831552,0.3201774884137275
Victor Caratini,0.0410008013308548,0.3602654325622847,0.3192646312314299
Marcell Ozuna,0.0203052689180914,0.3386330828428035,0.3183278139247121
Julio Carreras,0.3122976071184696,0.6304071032059299,0.31810949608746025
Vladimir Guerrero Jr.,0.2084350846026359,0.5257726205617963,0.31733753595916037
Griffin Conine,0.090690587972968,0.4068090212169687,0.3161184332440007
Matt Chapman,0.0224927879358296,0.3379251207177516,0.315432332781922
Freddie Freeman,0.1398553811638176,0.45473233858889445,0.3148769574250768
William Contreras,0.1639153739465815,0.4771117695187047,0.3131963955721232
Eddie Rosario,-0.2180565542582958,0.09498890848119658,0.31304546273949235
Alan Trejo,-0.3393115224091036,-0.026377311994023784,0.31293421041507985
Casey Schmitt,0.0270571055103013,0.33702892261554657,0.30997181710524524
James McCann,0.0808252694293451,0.3885594046657241,0.307734135236379
Hayden Senger,-0.269784607178312,0.03794510387842359,0.3077297110567356
Jordan Beck,0.0642756448432623,0.3719379048032428,0.3076622599599805
Jesús Bastidas,0.2875495998327554,0.5920643348938597,0.30451473506110427
Brandon Nimmo,0.0642300037650892,0.3680190286327996,0.3037890248677104
Will Banfield,-0.1831956865265521,0.11943248605023726,0.30262817257678937
Wilmer Flores,-0.0069170559365456,0.2951117132551124,0.302028769191658
Bobby Witt Jr.,0.1730842152659623,0.4749128012840808,0.3018285860181185
Starling Marte,0.0683276809479024,0.369396402616793,0.30106872166889065
Nick Sogard,-0.0343824279517964,0.26590890344669527,0.3002913313984917
Cody Bellinger,0.1620977399067998,0.45948814440712066,0.29739040450032084
Shohei Ohtani,0.1022314419264304,0.39921299661139276,0.29698155468496235
Jake McCarthy,-0.1073446516037354,0.18933453884682894,0.29667919045056435
Joe Lampe,0.5104449979831168,0.8055016309973807,0.2950566330142639
Junior Caminero,0.0486950784352376,0.3401546501572247,0.2914595717219871
Henry Bolte,0.4625836772075986,0.75363817150962,0.2910544943020214
Eric Wagaman,0.0588768070552894,0.34893823175071914,0.2900614246954297
George Springer,0.1816598193628598,0.4705654363051241,0.2889056169422643
Jorge Polanco,0.0357282969286122,0.32360146770604925,0.28787317077743707
Jack Suwinski,-0.2347680488625257,0.05129700933729167,0.28606505819981737
Josh Smith,0.0351613496102501,0.3210097269942401,0.28584837738399
Brandon Martorano,-0.9682256366126412,-0.6861044107915178,0.2821212258211233
Ryan O'Hearn,0.1237049328113463,0.4057777129229334,0.2820727801115871
Sean Murphy,-0.1299794787245403,0.15199177341509543,0.2819712521396357
Jett Williams,-0.9094787884387132,-0.6277433323788218,0.28173545605989136
Ben Rice,-0.0429040020313887,0.23735493408369207,0.2802589361150808
Tucker Barnhart,0.00833788206473,0.2872460627808511,0.27890818071612106
Cody Freeman,-0.1745878593053879,0.10372420271790517,0.27831206202329306
Bo Bichette,0.2283796105402353,0.5063050160356548,0.2779254054954195
Max Kepler,-0.0111952936524845,0.26503893995777583,0.27623423361026034
Joe Redfield,0.0418660794342166,0.31761582579789355,0.27574974636367694
Jackson Chourio,0.1105943112038462,0.38373376369343526,0.27313945248958904
Jose Iglesias,-0.0018756498609664,0.26906942869817707,0.27094507855914346
Matt Olson,0.1679567550630466,0.436707636265819,0.26875088120277235
Masataka Yoshida,0.131242694227295,0.39849706671273166,0.26725437248543665
Pedro Pagés,-0.1037866083035586,0.16295134799009792,0.2667379562936565
Francisco Lindor,0.1074264600631215,0.3729636638904874,0.2655372038273659
Scott Kingery,-0.2254882715796194,0.03855308849686635,0.26404136007648576
Maikel Garcia,0.1088027212619456,0.3714996974139244,0.26269697615197884
Christian Encarnacion-Strand,-0.0506223235783439,0.2108096539680162,0.2614319775463601
Cal Raleigh,0.0868409349590265,0.34703981733645056,0.26019888237742406
Titus Dumitru,-0.0892724357333477,0.17008741167028274,0.25935984740363044
Keaton Anthony,-0.563725048578361,-0.3044449625691335,0.25928008600922753
Caleb Durbin,0.0866515225359363,0.34496054342451155,0.2583090208885752
Curtis Mead,0.0018179727504158,0.25940063831348015,0.25758266556306436
Josh Lowe,0.0440148122146291,0.3007879477218561,0.25677313550722697
Carlos Correa,0.1717848065861431,0.4272988693312842,0.2555140627451411
Nick Allen,0.00646240440636,0.26170202761304867,0.2552396232066887
Sean McLain,-0.7653899751559792,-0.5114310323440061,0.25395894281197307
Trea Turner,0.1805125363257108,0.4331664798632465,0.25265394353753573
Jared Sundstrom,0.1008077329550571,0.35000411415918986,0.24919638120413276
Colton Cowser,-0.0777491330004332,0.17124374730016975,0.24899288030060296
Jose Altuve,0.1115311069125942,0.3594789551202111,0.2479478482076169
Javier Báez,0.0236273855959984,0.27068235041056155,0.24705496481456315
Jordan Westburg,0.0836650399190305,0.32939803181443816,0.24573299189540765
Yandy Díaz,0.1761103913517434,0.421139792419764,0.24502940106802062
Spencer Torkelson,0.0364566125245414,0.27816968090499056,0.24171306838044915
Tyler Soderstrom,0.1267083147131529,0.3680942103384104,0.2413858956252575
Jonathan India,0.0882436710092677,0.32933906957396536,0.24109539856469767
Andrés Chaparro,-0.2218333550854376,0.0150005760511094,0.23683393113654702
Dylan Moore,-0.1009304887253737,0.1343513842142159,0.23528187293958963
Luca Tresh,-0.7759043661430925,-0.5419023192772278,0.2340020468658648
Cam Smith,-0.038872352325441,0.19493645788934322,0.23380881021478422
Gunnar Henderson,0.1350082495765018,0.36861675776461644,0.23360850818811466
Michael Chavis,0.1699996703675151,0.40324988423774505,0.23325021387022996
Michael Busch,0.1069498362120847,0.3401810429614693,0.23323120674938458
Otto Lopez,0.1234191701273599,0.3566160337571098,0.23319686362974992
Maverick Handley,-0.5136425462688039,-0.28446464678743744,0.22917789948136646
Nick Kurtz,0.1545294291876872,0.38228979444887295,0.22776036526118576
Sal Frelick,0.1665559357793419,0.39295855638695637,0.22640262060761446
Jesús Sánchez,-0.0570151329248281,0.16650857494820204,0.22352370787303014
J.P. Crawford,0.153762363452699,0.37636602655761325,0.22260366310491425
Vinnie Pasquantino,0.1190167698595021,0.34043741757956214,0.22142064772006004
Josh Rojas,-0.1463913837344297,0.07362356343271409,0.2200149471671438
Gleyber Torres,0.1402607480147826,0.3598077098866034,0.21954696187182077
Eugenio Suárez,-0.0372083624843584,0.18163675744274366,0.21884511992710207
Brady House,-0.0536769154259177,0.16182063821449347,0.21549755364041118
Tyler Freeman,0.062548764189563,0.2761307851645148,0.21358202097495177
Edgar Quero,0.0783319619316301,0.2900275121415695,0.2116955502099394
Lourdes Gurriel Jr.,0.0778605641494299,0.2888853883957762,0.2110248242463463
Chris Taylor,-0.3041147228314903,-0.09335318207436777,0.21076154075712256
Dalvy Rosario,-0.8464483199020026,-0.6360855164681095,0.21036280343389313
José Ramírez,0.1478260557045658,0.3569045835822838,0.20907852787771797
Andy Pages,0.047930115783784,0.25649459762371557,0.20856448183993156
Ozzie Albies,0.0941723048159903,0.30184204949223786,0.20766974467624755
Joc Pederson,-0.2017967638681304,0.004646380014885675,0.20644314388301607
Cody Thomas,0.1483518176427479,0.35460265593637585,0.20625083829362795
Alec Bohm,0.139420361261931,0.3452155564235835,0.20579519516165248
Max Schuemann,-0.166332463416152,0.03868362127107483,0.20501608468722682
