Player,R_nk,n
"Bello, Brayan",0.6363636363636364,700
"Morton, Charlie",0.6360327570518653,699
"Eovaldi, Nathan",0.635036496350365,696
"Gomber, Austin",0.6343692870201096,694
"Imanaga, Shota",0.6343692870201096,694
"Heaney, Andrew",0.6333638863428047,691
"Feltner, Ryan",0.6333638863428047,691
"Civale, Aaron",0.6323529411764706,688
"Eflin, Zach",0.631336405529954,685
"Wacha, Michael",0.6289424860853432,678
"Stroman, Marcus",0.6282527881040892,676
"Blanco, Ronel",0.627906976744186,675
"Taillon, Jameson",0.62756052141527,674
"Gray, Sonny",0.6268656716417911,672
"Montas, Frankie",0.6222851746931067,659
"Quantrill, Cal",0.6222851746931067,659
"Littell, Zack",0.6212121212121212,656
"Spence, Mitch",0.6208530805687204,655
"Flaherty, Jack",0.6179560649474689,647
"Parker, Mitchell",0.6175908221797323,646
"Assad, Javier",0.6157540826128722,641
"Gil, Luis",0.6142719382835101,637
"Arrighetti, Spencer",0.6131528046421664,634
"Lively, Ben",0.6116504854368932,630
"Nelson, Ryne",0.6105160662122687,627
"Waldron, Matt",0.6101364522417154,626
"Suárez, Ranger",0.6097560975609756,625
"Gallen, Zac",0.6070726915520629,618
"Greene, Hunter",0.6043521266073195,611
"Pivetta, Nick",0.5979899497487438,595
"Crochet, Garrett",0.5975855130784709,594
"Pérez, Martín",0.5963673057517659,591
"Falter, Bailey",0.5934959349593496,584
"Abbott, Andrew",0.5918367346938775,580
"Bradley, Taj",0.5905834186284544,577
"Stone, Gavin",0.5905834186284544,577
"Myers, Tobias",0.588477366255144,572
"Woods Richardson, Simeon",0.587203302373581,569
"Hendricks, Kyle",0.587203302373581,569
"Martinez, Nick",0.5867768595041323,568
"Suárez, Albert",0.5850622406639004,564
"Allen, Logan",0.5828988529718456,559
"Steele, Justin",0.581151832460733,555
"Kremer, Dean",0.5802728226652676,553
"Rogers, Trevor",0.5798319327731093,552
"Ortiz, Luis L.",0.5785036880927292,549
"Marsh, Alec",0.5776135163674763,547
"López, Reynaldo",0.5758218451749735,543
"Estes, Joey",0.5749202975557917,541
"Pepiot, Ryan",0.5740149094781682,539
"Ryan, Joe",0.5731056563500534,537
"Lorenzen, Michael",0.5726495726495726,536
"Harrison, Kyle",0.5717344753747323,534
"Montgomery, Jordan",0.5689655172413793,528
"Glasnow, Tyler",0.5675675675675675,525
"Cannon, Jonathan",0.5675675675675675,525
"Skenes, Paul",0.5628415300546448,515
"Peterson, David",0.5604395604395604,510
"Lynn, Lance",0.5604395604395604,510
"Pallante, Andre",0.55995599559956,509
"Jones, Jared",0.5570321151716501,503
"Schwellenbach, Spencer",0.5555555555555556,500
"Lodolo, Nick",0.5520716685330347,493
"Irvin, Cole",0.5515695067264574,492
"Rodriguez, Grayson",0.5510662177328844,491
"Freeland, Kyle",0.550561797752809,490
"Maeda, Kenta",0.5485327313769752,486
"Hicks, Jordan",0.5454545454545454,480
"Woo, Bryan",0.5407577497129736,471
"Soriano, José",0.5381062355658198,466
"Olson, Reese",0.5375722543352601,465
"Ureña, José",0.5354239256678281,461
"Alexander, Tyler",0.531615925058548,454
"Mize, Casey",0.5310668229777257,453
"Carrasco, Carlos",0.5277449822904369,447
"Wilson, Bryse",0.5249406175771971,442
"Paxton, James",0.5221027479091995,437
"Gray, Jon",0.5203836930455635,434
"Vásquez, Randy",0.5192307692307693,432
"Criswell, Cooper",0.5151515151515151,425
"Cabrera, Edward",0.511002444987775,418
"Snell, Blake",0.5104039167686658,417
"Dunning, Dane",0.5079950799507995,413
"Montero, Keider",0.5073891625615764,412
"Musgrove, Joe",0.5067817509247842,411
"Spiers, Carson",0.5055624227441285,409
"Francis, Bowden",0.5043370508054523,407
"Hudson, Dakota",0.5037220843672456,406
"Verlander, Justin",0.49874686716791977,398
"Yarbrough, Ryan",0.4943109987357775,391
"Detmers, Reid",0.49238578680203043,388
"Cole, Gerrit",0.49238578680203043,388
"Paddack, Chris",0.4897959183673469,384
"Walker, Taijuan",0.4884910485933504,382
"Herz, DJ",0.4884910485933504,382
"Muñoz, Roddery",0.48717948717948717,380
"Stripling, Ross",0.4865211810012837,379
"Fulmer, Carson",0.48253557567917205,373
"Rodríguez, Yariel",0.4805194805194805,370
"Weathers, Ryan",0.4784876140808344,367
"Yamamoto, Yoshinobu",0.477124183006536,365
"Law, Derek",0.47368421052631576,360
"Schmidt, Clarke",0.46808510638297873,352
"Holton, Tyler",0.46808510638297873,352
"Liberatore, Matthew",0.46808510638297873,352
"Ashcraft, Graham",0.4666666666666667,350
"Avila, Pedro",0.4666666666666667,350
"Sandoval, Patrick",0.4666666666666667,350
"Povich, Cade",0.4666666666666667,350
"Soroka, Michael",0.46524064171123,348
"Buehler, Walker",0.46308724832214765,345
"McKenzie, Triston",0.4587280108254398,339
"Megill, Tylor",0.4587280108254398,339
"Cecconi, Slade",0.45725915875169604,337
"Tonkin, Michael",0.45652173913043476,336
"Hjelle, Sean",0.4557823129251701,335
"Winckowski, Josh",0.453551912568306,332
"Williams, Gavin",0.453551912568306,332
"Darvish, Yu",0.4520547945205479,330
"Weaver, Luke",0.4513031550068587,329
"Blach, Ty",0.4497936726272352,327
"Abreu, Bryan",0.44598337950138506,322
"Ross, Joe",0.44521497919556174,321
"Baz, Shane",0.44367176634214184,319
"Vodnik, Victor",0.44367176634214184,319
"Shuster, Jared",0.4421199442119944,317
"Birdsong, Hayden",0.43977591036414565,314
"Blackburn, Paul",0.43820224719101125,312
"Houser, Adrian",0.43661971830985913,310
"Beeks, Jalen",0.43582510578279265,309
"Akin, Keegan",0.43582510578279265,309
"Bradford, Cody",0.43582510578279265,309
"Banks, Tanner",0.43422913719943423,307
"Harris, Hogan",0.43342776203966005,306
"Walker, Ryan",0.4326241134751773,305
"Martinez, Justin",0.4301994301994302,302
"Cronin, Declan",0.4301994301994302,302
"Kelly, Merrill",0.42938659058487877,301
"Wentz, Joey",0.42938659058487877,301
"Buttó, José",0.42528735632183906,296
"Armstrong, Shawn",0.42363112391930835,294
"Bellozo, Valente",0.4227994227994228,293
"Sands, Cole",0.42196531791907516,292
"Puk, A.J.",0.42196531791907516,292
"Scott, Tanner",0.4211287988422576,291
"Thornton, Trent",0.42028985507246375,290
"Strickland, Hunter",0.41944847605224966,289
"Robertson, David",0.41944847605224966,289
"Ginkel, Kevin",0.4186046511627907,288
"Farmer, Buck",0.4186046511627907,288
"Contreras, Roansy",0.4186046511627907,288
"Knack, Landon",0.41690962099125367,286
"Smith, Cade",0.41690962099125367,286
"Rogers, Tyler",0.41605839416058393,285
"Leclerc, José",0.41605839416058393,285
"Santana, Dennis",0.4152046783625731,284
"Cruz, Fernando",0.4143484626647145,283
"Brieske, Beau",0.4143484626647145,283
"Miller, Erik",0.4143484626647145,283
"Wesneski, Hayden",0.4143484626647145,283
"Pearson, Nate",0.41348973607038125,282
"Kittredge, Andrew",0.41262848751835535,281
"Hill, Tim",0.41262848751835535,281
"Scott, Tayler",0.41262848751835535,281
"Holmes, Grant",0.4117647058823529,280
"Vest, Will",0.4108983799705449,279
"Lawrence, Justin",0.41002949852507375,278
"Fernandez, Ryan",0.41002949852507375,278
"Richards, Trevor",0.41002949852507375,278
"Kopech, Michael",0.4091580502215657,277
"Festa, David",0.4091580502215657,277
"Kelly, Kevin",0.40828402366863903,276
"Jiménez, Joe",0.40828402366863903,276
"Gaddis, Hunter",0.40828402366863903,276
"Kinley, Tyler",0.40828402366863903,276
"Adam, Jason",0.40828402366863903,276
"Luzardo, Jesús",0.4065281899109792,274
"Floro, Dylan",0.40564635958395245,273
"De Los Santos, Enyel",0.40564635958395245,273
"Jax, Griffin",0.40564635958395245,273
"Hader, Josh",0.40564635958395245,273
"Lambert, Peter",0.4038748137108793,271
"Suter, Brent",0.40298507462686567,270
"Barnes, Jacob",0.40298507462686567,270
"Morejon, Adrian",0.4020926756352765,269
"Thompson, Ryan",0.40119760479041916,268
"Holmes, Clay",0.4002998500749625,267
"Hancock, Emerson",0.3993993993993994,266
"Milner, Hoby",0.3993993993993994,266
"Clase, Emmanuel",0.3993993993993994,266
"Doval, Camilo",0.39849624060150374,265
"Kochanowicz, Jack",0.39849624060150374,265
"Molina, Anthony",0.39759036144578314,264
"Hoffman, Jeff",0.39759036144578314,264
"Finnegan, Kyle",0.39668174962292607,263
"Cabrera, Génesis",0.39668174962292607,263
"Maton, Phil",0.3957703927492447,262
"Koenig, Jared",0.3957703927492447,262
"Chavez, Jesse",0.394856278366112,261
"Weissert, Greg",0.394856278366112,261
"Williams, Trevor",0.394856278366112,261
"Baumann, Mike",0.394856278366112,261
"Chapman, Aroldis",0.3939393939393939,260
"Neris, Héctor",0.39209726443769,258
"Cleavinger, Garrett",0.39209726443769,258
"Helsley, Ryan",0.39209726443769,258
"Miller, Bobby",0.39209726443769,258
"Vesia, Alex",0.3911719939117199,257
"Bido, Osvaldo",0.3911719939117199,257
"Kerkering, Orion",0.3902439024390244,256
"Mears, Nick",0.3893129770992366,255
"Alvarado, José",0.3893129770992366,255
"Herrin, Tim",0.3893129770992366,255
"Bednar, David",0.3893129770992366,255
"Leiter Jr., Mark",0.3893129770992366,255
"Iglesias, Raisel",0.38837920489296635,254
"Stratton, Chris",0.38837920489296635,254
"Jarvis, Bryce",0.38837920489296635,254
"Domínguez, Seranthony",0.3874425727411945,253
"Junis, Jakob",0.3874425727411945,253
"Suarez, Robert",0.38556067588325654,251
"García, Luis",0.38461538461538464,250
"Estrada, Jeremiah",0.38461538461538464,250
"Smyly, Drew",0.38366718027734975,249
"Rogers, Taylor",0.38366718027734975,249
"Anderson, Chase",0.38271604938271603,248
"Meyer, Max",0.38271604938271603,248
"Matsui, Yuki",0.38271604938271603,248
"Hudson, Daniel",0.38271604938271603,248
"Cano, Yennier",0.38271604938271603,248
"Ferguson, Caleb",0.38271604938271603,248
"Voth, Austin",0.38176197836166925,247
"Miller, Mason",0.38080495356037153,246
"Foley, Jason",0.38080495356037153,246
"Garcia, Robert",0.3798449612403101,245
"Erceg, Lucas",0.3798449612403101,245
"Sandlin, Nick",0.37888198757763975,244
"McArthur, James",0.37888198757763975,244
"King, John",0.37888198757763975,244
"Nicolas, Kyle",0.37791601866251945,243
"Brebbia, John",0.37694704049844235,242
"Garrett, Reed",0.37597503900156004,241
"Soto, Gregory",0.37597503900156004,241
"Faedo, Alex",0.375,240
"Suarez, José",0.375,240
"Díaz, Alexis",0.375,240
"Barlow, Scott",0.375,240
"Pressly, Ryan",0.37402190923317685,239
"Bummer, Aaron",0.37402190923317685,239
"Kuhl, Chad",0.37402190923317685,239
"Anderson, Justin",0.3730407523510972,238
"Varland, Louis",0.37205651491365777,237
"Ottavino, Adam",0.37205651491365777,237
"Romero, JoJo",0.37205651491365777,237
"Chafin, Andrew",0.3710691823899371,236
"Smith, Burch",0.3710691823899371,236
"Alcala, Jorge",0.3710691823899371,236
"Kelly, Zack",0.3710691823899371,236
"Zerpa, Angel",0.3710691823899371,236
"Pérez, Cionel",0.3710691823899371,236
"Stanek, Ryne",0.3710691823899371,236
"Strahm, Matt",0.3700787401574803,235
"Miller, Tyson",0.3700787401574803,235
"Lee, Dylan",0.36908517350157727,234
"Jackson, Luke",0.36908517350157727,234
"Winn, Keaton",0.36908517350157727,234
"Mantiply, Joe",0.3670886075949367,232
"Webb, Jacob",0.3670886075949367,232
"Faucher, Calvin",0.36608557844690964,231
"Payamps, Joel",0.36608557844690964,231
"Rainey, Tanner",0.36608557844690964,231
"Johnson, Pierce",0.36507936507936506,230
"Kimbrel, Craig",0.36507936507936506,230
"Hudson, Bryan",0.3640699523052464,229
"McFarland, T.J.",0.3630573248407643,228
"Yates, Kirby",0.3630573248407643,228
"Muñoz, Andrés",0.3610223642172524,226
"Boyle, Joe",0.3610223642172524,226
"Elder, Bryce",0.3610223642172524,226
"Duran, Jhoan",0.36,225
"Bender, Anthony",0.358974358974359,224
"Miller, Shelby",0.358974358974359,224
"Holderman, Colin",0.358974358974359,224
"Slaten, Justin",0.3579454253611557,223
"Rodriguez, Eduardo",0.3579454253611557,223
"Peguero, Elvis",0.3579454253611557,223
"Martinez, Seth",0.35691318327974275,222
"Rodríguez, Randy",0.35691318327974275,222
"Phillips, Evan",0.35691318327974275,222
"Martin, Davis",0.355877616747182,221
"Schreiber, John",0.355877616747182,221
"Turnbull, Spencer",0.355877616747182,221
"Priester, Quinn",0.3548387096774194,220
"Brown, Ben",0.35379644588045234,219
"Díaz, Edwin",0.35064935064935066,216
"Brazobán, Huascar",0.35064935064935066,216
"Grove, Michael",0.34959349593495936,215
"Ruiz, José",0.34959349593495936,215
"Sims, Lucas",0.34959349593495936,215
"Roupp, Landen",0.3485342019543974,214
"Bernardino, Brennan",0.3474714518760196,213
"Harvey, Hunter",0.3474714518760196,213
"Jansen, Kenley",0.3464052287581699,212
"Thielbar, Caleb",0.3464052287581699,212
"López, Jorge",0.3453355155482815,211
"Hoeing, Bryan",0.34318555008210183,209
"Wicks, Jordan",0.34210526315789475,208
"Kolek, Stephen",0.34102141680395387,207
"Mlodzinski, Carmen",0.34102141680395387,207
"Nardi, Andrew",0.34102141680395387,207
"Estévez, Carlos",0.34102141680395387,207
"Dubin, Shawn",0.34102141680395387,207
"Ramírez, Yohan",0.33993399339933994,206
"Wilson, Justin",0.33993399339933994,206
"Green, Chad",0.33993399339933994,206
"Ferguson, Tyler",0.33884297520661155,205
"Pop, Zach",0.33774834437086093,204
"Moore, Matt",0.33774834437086093,204
"Banda, Anthony",0.33554817275747506,202
"Bivens, Spencer",0.33444259567387685,201
"Muller, Kyle",0.332220367278798,199
"Scott, Christian",0.32998324958123953,197
"Hall, DL",0.3288590604026846,196
"McCaughan, Darren",0.3288590604026846,196
"Keller, Brad",0.32432432432432434,192
"Mayza, Tim",0.32432432432432434,192
"Weems, Jordan",0.32432432432432434,192
"Leahy, Kyle",0.32318104906937395,191
"Oller, Adam",0.3220338983050847,190
"Little, Brendon",0.32088285229202035,189
"Hernández, Jonathan",0.3197278911564626,188
"Thorpe, Drew",0.3197278911564626,188
"Adams, Austin",0.3185689948892675,187
"Latz, Jacob",0.3185689948892675,187
"Wood, Alex",0.3162393162393162,185
"Matz, Steven",0.3162393162393162,185
"Henry, Tommy",0.3150684931506849,184
"Treinen, Blake",0.313893653516295,183
"Brito, Jhony",0.313893653516295,183
"Bird, Jake",0.313893653516295,183
"Megill, Trevor",0.3103448275862069,180
"Medina, Luis",0.30915371329879104,179
"Booser, Cam",0.30915371329879104,179
"Scherzer, Max",0.3079584775086505,178
"Fairbanks, Pete",0.3079584775086505,178
"Smith, Will",0.30675909878682844,177
"Martin, Chris",0.30675909878682844,177
"Matthews, Zebby",0.30675909878682844,177
"Kahnle, Tommy",0.3055555555555556,176
"Lynch IV, Daniel",0.3055555555555556,176
"Hurter, Brant",0.30434782608695654,175
"Long, Sam",0.30313588850174217,174
"Nastrini, Nick",0.30313588850174217,174
"Leiter, Jack",0.3019197207678883,173
"Vieira, Thyago",0.3006993006993007,172
"Curry, Xzavion",0.29947460595446584,171
"Black, Mason",0.29701230228471004,169
"Snider, Collin",0.29577464788732394,168
"Swanson, Erik",0.29577464788732394,168
"Woodford, Jake",0.2945326278659612,167
"Morgan, Eli",0.29328621908127206,166
"Boyd, Matthew",0.29328621908127206,166
"Montero, Rafael",0.2920353982300885,165
"Young, Danny",0.2907801418439716,164
"Hodge, Porter",0.2907801418439716,164
"Sánchez, Sixto",0.2895204262877442,163
"Hamilton, Ian",0.2895204262877442,163
"Bradish, Kyle",0.2895204262877442,163
"Saucedo, Tayler",0.28825622775800713,162
"Sewald, Paul",0.28825622775800713,162
"Cantillo, Joey",0.28825622775800713,162
"Garrett, Braxton",0.2857142857142857,160
"Gordon, Tanner",0.2857142857142857,160
"Tate, Dillon",0.2857142857142857,160
"Phillips, Tyler",0.2857142857142857,160
"Tinoco, Jesus",0.2844364937388193,159
"Uceta, Edwin",0.2844364937388193,159
"Funderburk, Kody",0.28186714542190305,157
"Mazur, Adam",0.28186714542190305,157
"Peralta, Wandy",0.28186714542190305,157
"Stratton, Hunter",0.28186714542190305,157
"Okert, Steven",0.28186714542190305,157
"Wilson, Steven",0.2805755395683453,156
"Wrobleski, Justin",0.2805755395683453,156
"Rodríguez, Manuel",0.27927927927927926,155
"Cousins, Jake",0.2779783393501805,154
"Roycroft, Chris",0.2779783393501805,154
"Alexander, Scott",0.2766726943942134,153
"Pagán, Emilio",0.2766726943942134,153
"Anderson, Nick",0.2753623188405797,152
"Gonzales, Marco",0.27404718693284935,151
"García, Yimi",0.2727272727272727,150
"Otañez, Michel",0.2727272727272727,150
"Javier, Cristian",0.2727272727272727,150
"Moll, Sam",0.2727272727272727,150
"Honeywell, Brent",0.27140255009107467,149
"Poche, Colin",0.2687385740402194,147
"Burke, Brock",0.2687385740402194,147
"Blalock, Bradley",0.2687385740402194,147
"Lovelady, Richard",0.26605504587155965,145
"McGough, Scott",0.26605504587155965,145
"Chargois, JT",0.2647058823529412,144
"Howard, Spencer",0.2647058823529412,144
"Chirinos, Yonny",0.2647058823529412,144
"Joyce, Ben",0.26335174953959484,143
"Springs, Jeffrey",0.26199261992619927,142
"Tyler, Kyle",0.26199261992619927,142
"Ginn, J.T.",0.26062846580406657,141
"Leasure, Jordan",0.26062846580406657,141
"Diekman, Jake",0.26062846580406657,141
"Burr, Ryan",0.25925925925925924,140
"Aguiar, Julian",0.25788497217068646,139
"Kelly, Joe",0.25650557620817843,138
"Bielak, Brandon",0.25512104283054005,137
"Núñez, Dedniel",0.2537313432835821,136
"Kershaw, Clayton",0.2523364485981308,135
"Daniel, Davis",0.2523364485981308,135
"Salazar, Eduardo",0.24953095684803,133
"Fleming, Josh",0.24953095684803,133
"Chivilli, Angel",0.24953095684803,133
"Bowman, Matt",0.24670433145009416,131
"Lowder, Rhett",0.24528301886792453,130
"Ferrer, Jose A.",0.2438563327032136,129
"Hernández, Carlos",0.24242424242424243,128
"Minter, A.J.",0.24242424242424243,128
"Ray, Robbie",0.24242424242424243,128
"Soriano, George",0.23809523809523808,125
"Kelly, Michael",0.2366412213740458,124
"Thompson, Keegan",0.23518164435946462,123
"Manning, Matt",0.23518164435946462,123
"Devenski, Chris",0.23371647509578544,122
"Santillan, Tony",0.23371647509578544,122
"Ashby, Aaron",0.22928709055876687,119
"Díaz, Yilber",0.22928709055876687,119
"Brooks, Aaron",0.22928709055876687,119
"Bubic, Kris",0.22928709055876687,119
"Hanifee, Brenan",0.22928709055876687,119
"Marte, Yunior",0.2277992277992278,118
"France, J.P.",0.2277992277992278,118
"Roberts, Ethan",0.2277992277992278,118
"Allard, Kolby",0.2263056092843327,117
"Rasmussen, Drew",0.2248062015503876,116
"Toussaint, Touki",0.2248062015503876,116
"Garabito, Gerson",0.22330097087378642,115
"Varland, Gus",0.22178988326848248,114
"Jiménez, Dany",0.22178988326848248,114
"Gasser, Robert",0.2202729044834308,113
"Anderson, Grant",0.2202729044834308,113
"Warren, Will",0.21875,112
"Jackson, Jay",0.21568627450980393,110
"King, Bryan",0.21414538310412573,109
"Bazardo, Eduard",0.21414538310412573,109
"Little, Luke",0.2125984251968504,108
"Coulombe, Danny",0.21104536489151873,107
"Sammons, Bryan",0.2079207920792079,105
"Crouse, Hans",0.20634920634920634,104
"Manoah, Alek",0.20634920634920634,104
"Cimber, Adam",0.20634920634920634,104
"Kerr, Ray",0.20634920634920634,104
"Rodríguez, Yerry",0.2047713717693837,103
"White, Mitch",0.2047713717693837,103
"Brasier, Ryan",0.2047713717693837,103
"Rosenberg, Kenny",0.2047713717693837,103
"Madden, Ty",0.20159680638722555,101
"Speier, Gabe",0.20159680638722555,101
"Festa, Matt",0.19839679358717435,99
"Marinaccio, Ron",0.19839679358717435,99
"Germán, Domingo",0.19839679358717435,99
"Staumont, Josh",0.19839679358717435,99
"Davis, Noah",0.19678714859437751,98
"Ellard, Fraser",0.19678714859437751,98
"González, Victor",0.19517102615694165,97
"Poteet, Cody",0.1935483870967742,96
"Brewer, Colten",0.1902834008097166,94
"Ort, Kaleb",0.18864097363083165,93
"Ramirez, Emmanuel",0.18864097363083165,93
"Ryan, Ryder",0.18864097363083165,93
"Baker, Bryan",0.18864097363083165,93
"Basso, Brady",0.18864097363083165,93
"Englert, Mason",0.18699186991869918,92
"Nance, Tommy",0.18533604887983707,91
"Reid-Foley, Sean",0.18533604887983707,91
"Lange, Alex",0.18533604887983707,91
"Hentges, Sam",0.18533604887983707,91
"Gallegos, Giovanny",0.1836734693877551,90
"Petersen, Michael",0.18200408997955012,89
"Hughes, Brandon",0.18200408997955012,89
"Leone, Dominic",0.18032786885245902,88
"Criswell, Jeff",0.17864476386036962,87
"Williams, Devin",0.17864476386036962,87
"Paredes, Enoli",0.17864476386036962,87
"McGreevy, Michael",0.17695473251028807,86
"Bush, Ky",0.17695473251028807,86
"Anderson, Shaun",0.17525773195876287,85
"Fitts, Richard",0.17525773195876287,85
"Ramírez, Erasmo",0.17355371900826447,84
"Sauer, Matt",0.17355371900826447,84
"Pennington, Walter",0.17355371900826447,84
"Blewett, Scott",0.17184265010351968,83
"Quijada, José",0.17184265010351968,83
"Walston, Blake",0.17184265010351968,83
"Thompson, Zack",0.17184265010351968,83
"Horn, Bailey",0.17184265010351968,83
"Bolton, Cody",0.17184265010351968,83
"Cuas, Jose",0.17012448132780084,82
"Emanuel, Kent",0.17012448132780084,82
"Berroa, Prelander",0.17012448132780084,82
"Ryan, River",0.1683991683991684,81
"Henriquez, Ronny",0.1683991683991684,81
"Marte, José",0.16666666666666666,80
"Means, John",0.16666666666666666,80
"Maldonado, Anthony",0.16666666666666666,80
"Keuchel, Dallas",0.1649269311064718,79
"Smith, Drew",0.1649269311064718,79
"Taylor, Troy",0.1649269311064718,79
"Clevinger, Mike",0.16142557651991615,77
"Burke, Sean",0.15966386554621848,76
"Winn, Cole",0.15966386554621848,76
"Whitlock, Garrett",0.15789473684210525,75
"Zuñiga, Guillo",0.15611814345991562,74
"Alzolay, Adbert",0.15611814345991562,74
"Cosgrove, Tom",0.15611814345991562,74
"Jefferies, Daulton",0.1543340380549683,73
"Merryweather, Julian",0.1543340380549683,73
"Bigge, Hunter",0.1543340380549683,73
"Holman, Grant",0.15254237288135594,72
"La Sorsa, Joe",0.15254237288135594,72
"Hernández, Daysbel",0.15254237288135594,72
"Guenther, Sean",0.15074309978768577,71
"Peralta, Sammy",0.15074309978768577,71
"Cisnero, José",0.15074309978768577,71
"Palencia, Daniel",0.14712153518123666,69
"Zulueta, Yosver",0.14712153518123666,69
"Young, Alex",0.1452991452991453,68
"Beede, Tyler",0.14346895074946467,67
"Beck, Tristan",0.14346895074946467,67
"Sborz, Josh",0.14346895074946467,67
"Vines, Darius",0.14163090128755365,66
"Aldegheri, Sam",0.14163090128755365,66
"Almonte, Yency",0.14163090128755365,66
"Stewart, Brock",0.14163090128755365,66
"Sulser, Cole",0.13978494623655913,65
"García, Deivi",0.13978494623655913,65
"Heller, Ben",0.13978494623655913,65
"Uribe, Abner",0.13793103448275862,64
"Mercado, Michael",0.13793103448275862,64
"Hernández, Elieser",0.13793103448275862,64
"Wells, Tyler",0.13606911447084233,63
"Zeferjahn, Ryan",0.13606911447084233,63
"Rodríguez, Joely",0.13606911447084233,63
"Ramirez, Nick",0.13606911447084233,63
"Castro, Miguel",0.1341991341991342,62
"Cobb, Alex",0.1341991341991342,62
"Romano, Jordan",0.13043478260869565,60
"Lucas, Easton",0.13043478260869565,60
"Barnes, Matt",0.13043478260869565,60
"Williamson, Brandon",0.12854030501089325,59
"Veneziano, Anthony",0.12663755458515283,58
"Jacob, Alek",0.12472647702407003,57
"Rodriguez, Carlos",0.12472647702407003,57
"Mahle, Tyler",0.12280701754385964,56
"Walker, Josh",0.12280701754385964,56
"Avila, Nick",0.12280701754385964,56
"Teng, Kai-Wei",0.12087912087912088,55
"Rocker, Kumar",0.12087912087912088,55
"Miller, Ryan",0.12087912087912088,55
"Pinto, Ricardo",0.12087912087912088,55
"Robertson, Nick",0.12087912087912088,55
"Senzatela, Antonio",0.12087912087912088,55
"Plesac, Zach",0.11894273127753303,54
"Gómez, Yoendrys",0.11894273127753303,54
"Lazar, Max",0.11894273127753303,54
"Bloss, Jake",0.11894273127753303,54
"Herget, Jimmy",0.11504424778761062,52
"de Geus, Brett",0.11504424778761062,52
"Dana, Caden",0.11504424778761062,52
"Borucki, Ryan",0.1130820399113082,51
"Mushinski, Parker",0.1111111111111111,50
"Frías, Luis",0.1111111111111111,50
"Vespi, Nick",0.1091314031180401,49
"Reynolds, Sean",0.1091314031180401,49
"Rogers, Josh",0.1091314031180401,49
"Cueto, Johnny",0.1091314031180401,49
"Adon, Joan",0.10714285714285714,48
"Matzek, Tyler",0.10714285714285714,48
"Peralta, Luis",0.10714285714285714,48
"Castellanos, Humberto",0.10714285714285714,48
"Kilian, Caleb",0.10714285714285714,48
"Sabrowski, Erik",0.10514541387024609,47
"McMillon, John",0.10514541387024609,47
"Díaz, Jhonathan",0.10514541387024609,47
"Strzelecki, Peter",0.10514541387024609,47
"Snead, Kirby",0.10514541387024609,47
"O'Loughlin, Jack",0.10514541387024609,47
"Feyereisen, J.P.",0.10514541387024609,47
"Legumina, Casey",0.10514541387024609,47
"Waguespack, Jacob",0.1031390134529148,46
"Lopez, Jacob",0.1031390134529148,46
"Nittoli, Vinny",0.1031390134529148,46
"Gillaspie, Logan",0.1031390134529148,46
"Lucchesi, Joey",0.1031390134529148,46
"O'Brien, Riley",0.1031390134529148,46
"Hill, Jaden",0.10112359550561797,45
"Newcomb, Sean",0.10112359550561797,45
"Bieber, Shane",0.10112359550561797,45
"Halvorsen, Seth",0.10112359550561797,45
"Junk, Janson",0.10112359550561797,45
"Burdi, Nick",0.10112359550561797,45
"Gray, Josiah",0.0990990990990991,44
